tag_id,tag_x,tag_y,tag_z
2.0,2.4764528826387138,-0.9733778994367872,1.0652112893111494
1.0,2.3945266604465623,1.1341777664722374,0.5343690506066303
0.0,2.4123537127997547,1.1439571637086214,0.6580286012910618
3.0,2.4424122223791183,-0.954835047171728,0.9264980536413444
2.0,2.475118303932267,-0.968515422147873,1.0655466814236174
1.0,2.40287912796482,1.13718259843634,0.5296795400394657
0.0,2.4258245670941117,1.1494624705340388,0.6545808664324875
3.0,2.4398388598334835,-0.9494093076342541,0.925928617353772
2.0,2.4615772303973498,-0.981793039057497,1.058765769508198
1.0,2.396413968831284,1.1213521859994549,0.5084259655725297
0.0,2.4198779360550597,1.134866919031107,0.6341236373152306
3.0,2.418750102254895,-0.960308510723188,0.9153361717143593
0.0,2.4243157155303137,1.1323810399242824,0.6469971173283329
1.0,2.3914032165077903,1.1150141065321197,0.5195299283264837
2.0,2.4555240468685744,-0.9878160503418524,1.067562882938326
3.0,2.406346939564672,-0.963006397552283,0.9214792341572475
1.0,2.402802665277549,1.1098294775887483,0.5020513514859921
0.0,2.4271788905428027,1.1240455119075994,0.6274925960604008
2.0,2.4371500133703745,-0.9869394351420456,1.060515299194342
3.0,2.412120354123367,-0.9728605469611823,0.9239366782208074
1.0,2.382701257885725,1.1219180418889283,0.5077380480509852
0.0,2.4168162374120605,1.1399216744506893,0.6355489546349623
2.0,2.429069078232341,-0.9742354843285332,1.0676561059713674
3.0,2.3930970537475513,-0.9560462495009517,0.9273770054800453
1.0,2.383341858626739,1.1217057410651046,0.5198068661860185
0.0,2.40706064921898,1.135879508190099,0.6448061641780259
2.0,2.4136388969944904,-0.9724002304664693,1.0705541194934822
3.0,2.3985738434752966,-0.9618223479270624,0.9378114973459383
2.0,2.4318846795290034,-0.9757263096855537,1.0749371506128396
1.0,2.3892093266725736,1.1189642125289139,0.5062500728961239
0.0,2.4174258051053967,1.1351570922751713,0.6318895777424524
3.0,2.390587041328279,-0.9553680804652643,0.9320445681036349
0.0,2.4142261075001406,1.117902004402435,0.6194611964383646
1.0,2.409154616529606,1.109074123530408,0.49927625939472936
3.0,2.3949176266778585,-0.9686977863556242,0.9478945680898576
2.0,2.418087849504648,-0.9807306263552673,1.0839810156670824
0.0,2.407797992481252,1.1293809599808133,0.6201962246640744
2.0,2.4404405752569387,-0.9736595150840139,1.0796014516298402
1.0,2.4048827641380677,1.1219891532514037,0.5006129300531159
3.0,2.405999529141219,-0.9571807914117307,0.9395594812498562
0.0,2.42060693415431,1.1292724590313115,0.6306790649958934
1.0,2.400480472206815,1.1155819874061534,0.5067569733615688
2.0,2.4473632207813467,-0.9808892576449577,1.083118379776445
3.0,2.4026288440478534,-0.9595765463248899,0.9386242947469761
2.0,2.441830315347565,-0.9764898169411297,1.0684138790290987
1.0,2.3972652559134153,1.1190152263007813,0.5016490751352736
0.0,2.422237067962656,1.1341511500023835,0.6268082865273215
3.0,2.4098686825196785,-0.9597112251656623,0.928818282063933
0.0,2.4085976632855073,1.1292403546057783,0.6146305774618289
1.0,2.389521199479979,1.115224546797311,0.49106321508902406
2.0,2.446012042357914,-0.9764829025609499,1.0736707162377799
3.0,2.4023557281795074,-0.9561920443706462,0.9293136442537804
0.0,2.4221010346335667,1.1341286934538595,0.6173729596164941
2.0,2.428587636173758,-0.9735984154861745,1.0706479963194708
1.0,2.3912451744306717,1.115444837410757,0.4903635784447403
3.0,2.397255470244437,-0.9578449773301518,0.9308020696959918
1.0,2.3841673555432266,1.1246252158502912,0.492173395176219
0.0,2.4098699474773277,1.1407912642876616,0.618450121119802
2.0,2.4279565020818326,-0.9645981944123441,1.063906024554673
3.0,2.400660560943142,-0.9503536746284107,0.9261284248182207
1.0,2.38413224372711,1.117405436557976,0.49634885163802434
0.0,2.3959109149819326,1.1286319223390107,0.6183412219613637
2.0,2.4325898043391856,-0.9766934754300713,1.079544254914284
3.0,2.3883984458937264,-0.9559742552319,0.9347479175165758
2.0,2.409876108735911,-0.9708879692504434,1.0769468604738242
0.0,2.4076394731624244,1.131156942634091,0.6264357473264014
1.0,2.3851976842503935,1.1161881181074067,0.5015986625612503
3.0,2.3882057779717716,-0.9582449725091556,0.9420310920013842
0.0,2.4126137638759517,1.1374091176555543,0.6223434012483687
1.0,2.3885803704840116,1.1215466823116425,0.4976363837152525
2.0,2.422859530290739,-0.9683703503202444,1.086855190726412
3.0,2.388396185329732,-0.9520661805209946,0.9460833937665963
2.0,2.3901100625273126,-0.9624285448364348,1.073990454223186
0.0,2.4204286015829632,1.1379420076691276,0.6214548750189988
1.0,2.387099630263965,1.1190540297202574,0.4947905593254568
3.0,2.3880084086060145,-0.9579535004991312,0.9466296085025724
1.0,2.3897261329525956,1.1234690400237566,0.5013919459649492
0.0,2.413000952591114,1.138132667952364,0.6259690107053887
2.0,2.4027045879724582,-0.9668347421773396,1.0740717783225948
3.0,2.376391419636426,-0.9526748134798609,0.9372254916882616
2.0,2.4110946495673677,-0.9734875401026934,1.0770246959358882
1.0,2.3968946910089874,1.1244101921892375,0.512726166062321
0.0,2.4087176808900965,1.1337410941215327,0.6351163916348141
3.0,2.386655404596911,-0.9593343355452618,0.940313842669412
1.0,2.3980427328390514,1.1207535676373404,0.5052883484702743
2.0,2.4260621582120003,-0.973807224253721,1.0847853870546755
0.0,2.4121745668653003,1.1319780885503972,0.6283445385221454
3.0,2.3889453906785567,-0.9558357871302186,0.9433139452042779
2.0,2.4315645001934447,-0.9702977411951337,1.0908479413076497
0.0,2.4176747433405117,1.136325192839592,0.6250401704249183
1.0,2.396913246568676,1.1218142857040283,0.501045256274377
3.0,2.380463416833822,-0.9471311896831585,0.9436943419765041
1.0,2.394091491573994,1.1305865375074313,0.4992841519760617
0.0,2.419047278471487,1.1472814019614976,0.6245168905442163
2.0,2.4281955348392943,-0.956204459184534,1.0884216971684448
3.0,2.4031822801492657,-0.9438471901746925,0.9513639655630876
1.0,2.3882202358322466,1.123047096822892,0.5061134367148257
0.0,2.4034964565304495,1.1350691553401258,0.6290399076825949
2.0,2.440762966166388,-0.9703137508659917,1.095365615360177
3.0,2.400495351428613,-0.9511596713964486,0.951856028760685
2.0,2.4157165160035783,-0.9639395408302742,1.071890844295147
0.0,2.422655990687635,1.1379625933962287,0.6266128390401792
1.0,2.3913315594699913,1.1199918374912925,0.49962460558638816
3.0,2.3992897107348905,-0.9542501322226417,0.938948625608885
2.0,2.431768429158721,-0.963218009108688,1.0916783490704387
1.0,2.393018318925873,1.1296301914028668,0.5002215407136881
0.0,2.4015911382706236,1.1395502767022658,0.6218008214763624
3.0,2.3997744217959847,-0.9479118549059161,0.9514318055620206
1.0,2.4010374593738626,1.109003834325981,0.49896534015784605
2.0,2.419481098972541,-0.97869776783332,1.0950064066367826
0.0,2.4205546442826082,1.1234875588080782,0.6232949458332381
3.0,2.3889621535636136,-0.9639702318557077,0.9555868414462624
1.0,2.3989454177791902,1.1203480864636872,0.4916393232837432
0.0,2.4231164065410984,1.137326854840174,0.6163243519793291
2.0,2.4176045565883397,-0.9620336362758509,1.093659993706887
3.0,2.40688920550184,-0.9547201160077885,0.9618368144150049
0.0,2.4314743583443907,1.1386376885737057,0.618924128614298
2.0,2.412187922791716,-0.9589101178989712,1.1014829456712918
1.0,2.409688420731247,1.1222235146813406,0.4938787599943979
3.0,2.401485608178719,-0.952946275870554,0.9695322071744963
2.0,2.4183607483745018,-0.9603372467005127,1.082352479977176
0.0,2.4351271931057825,1.1399919483606056,0.6109387919833377
1.0,2.4082571689257084,1.1222460414365674,0.485482180503374
